fabric_mode,state_log_sigma,state_precision_percent,n_additional_pressures,pressure_1_mpa,pressure_2_mpa,pressure_span_mpa,lambda_min,lambda_max,spectral_ratio,condition_number,lambda_min_gain,worst_sd_reduction,determinant_gain,strong_direction_rotation_deg,weak_direction_rotation_deg
shared,0.0025,0.25,2,17.5,45.0,27.5,1.7234024394486172,16.82490955764195,0.10243160199728028,3.124517903372734,492.61249151448084,22.194875343522,1007.666247595763,20.121210827578516,20.121210827578516
shared,0.0025,0.25,2,17.5,50.0,32.5,1.7610421056844832,17.381868457090704,0.10131489086065942,3.1416902159992217,503.3713075285487,22.435937857119963,1063.759542453329,20.651995403884573,20.651995403884573
shared,0.0025,0.25,2,17.5,55.0,37.5,1.8036045458085512,18.059695443625273,0.09986904549075268,3.164350268616793,515.5372353435059,22.70544505935759,1131.9546126287382,21.251911902137003,21.251911902137003
shared,0.0025,0.25,2,17.5,60.0,42.5,1.8458987769551052,18.796668643562562,0.09820350679998203,3.1910712540274075,527.6264990609573,22.970121877364022,1205.7743408552442,21.84945628998146,21.84945628998146
shared,0.0025,0.25,2,22.5,25.0,16.5,1.570565290562821,15.002834688098549,0.10468456949730434,3.0907128963968944,448.9259520358146,21.187872758628096,818.8542160036076,18.0313348978959,18.0313348978959
shared,0.0025,0.25,2,22.5,27.5,16.5,1.4866382848592252,14.242178611619721,0.10438278618738332,3.095177484951149,424.9364934864663,20.613987811349514,735.7986911293464,16.929546145750592,16.929546145750592
shared,0.0025,0.25,2,22.5,30.0,16.5,1.4151248072235267,13.667110502305356,0.10354235498314181,3.1077135458674388,404.49528278105646,20.112068088117056,672.1229427805645,16.002493011163367,16.002493011163345
shared,0.0025,0.25,2,22.5,35.0,16.5,1.327041427195151,13.04308657922299,0.1017428979816069,3.1350750961130047,379.3177779199878,19.476082201510337,601.5089975217162,14.881806506316813,14.881806506316787
shared,0.0025,0.25,2,22.5,40.0,17.5,1.3199203159062582,13.018224412151127,0.10139019532296993,3.1405233021927246,377.2822995580704,19.42375606205119,597.1407886789762,14.80944654432839,14.809446544328438
shared,0.0025,0.25,2,22.5,45.0,22.5,1.3750943205534185,13.441128781761176,0.10230497325636377,3.126451003007819,393.0530813986514,19.82556635757605,642.3112085238396,15.54015345860344,15.54015345860344
shared,0.0025,0.25,2,22.5,50.0,27.5,1.4618637006941575,14.163677104036305,0.10321215952300704,3.112680661681468,417.85499623867673,20.441501809766248,719.5486618589696,16.690821243436794,16.690821243436794
