scenario,Vcem_fraction,Vcem_percent,lnCn_MAP,Cn_MAP,objective_MAP,static_lambda_min,static_lambda_max,combined_lambda_min,combined_lambda_max,lambda_min_gain,static_spectral_ratio,combined_spectral_ratio,weak_rotation_combined_vs_static_deg,static_weak_rotation_vs_pooled_deg,combined_weak_rotation_vs_pooled_deg,bounding_weight_min,bounding_weight_max,convex_weight_valid
expanded_target_aligned,0.036399999999999995,3.6399999999999997,1.4777923274007654,4.3832581924450835,0.039965234864819746,0.013729922266929734,2.7932393138416556,0.016855005448627003,5.785417282995673,1.2276111343488396,0.004915412080480284,0.0029133603721492544,0.11500707872371597,40.86457678020845,40.74956970148674,0.7682524340421872,0.8620226559370382,True
expanded_target_aligned,0.03836666666666667,3.836666666666667,1.4709848811114936,4.353520730654322,0.04734184640854433,0.014271935376646477,2.752278176702178,0.01758016723259298,5.698941992010804,1.231799806307969,0.005185498870520178,0.0030848124541780126,0.12139969280996232,42.65950078262267,42.53810108981419,0.7687452103857251,0.8601341794953725,True
expanded_target_aligned,0.04033333333333333,4.033333333333333,1.4644707048927073,4.32525329891793,0.05524049009748175,0.014782863868922538,2.719842230307269,0.018264168245965356,5.629669810043316,1.235495936911212,0.005435191682883926,0.0032442698883302407,0.1273283788147739,44.308533984723645,44.181205605903784,0.7691506183764405,0.858088305836765,True
expanded_target_aligned,0.0423,4.2299999999999995,1.459045630772269,4.301852013430184,0.06402605567208666,0.015279876902967185,2.694946950761565,0.01893498828176665,5.576125816848628,1.2392107869723534,0.005669824743173236,0.0033957247206570103,0.1328238762473422,45.82707232252447,45.69424844627337,0.7696465481175675,0.8561199812321292,True
expanded_target_aligned,0.04426666666666666,4.426666666666666,1.4543869896014447,4.28185783753614,0.07361647815680906,0.01576334521639898,2.675921364399314,0.019590707250900452,5.534533236197687,1.2428013839676477,0.005890810330271983,0.003539721673865958,0.1379293321660056,47.228834014770825,47.090904682602655,0.7701619516702598,0.8541355554876444,True
expanded_target_aligned,0.04623333333333333,4.623333333333333,1.4503342054720048,4.264539509474753,0.08401335106575672,0.016235581067246513,2.6615450880378697,0.020232903140155176,5.502433842070314,1.2462075152316425,0.006100058623923453,0.003677082491289429,0.14265265711311406,48.52598829720315,48.38333564008741,0.7707021413403383,0.8532442435240325,True
expanded_target_aligned,0.04819999999999999,4.819999999999999,1.4468669975229334,4.249779067735761,0.09526957823160793,0.01670010087112893,2.6509660156223545,0.020865968936258833,5.47812522275494,1.2494516708178596,0.006299628427039012,0.0038089616589241405,0.1470299414427707,49.72924866593375,49.5822187244902,0.771280016986174,0.853554234015952,True
expanded_target_aligned,0.050166666666666665,5.016666666666667,1.4438199946149581,4.236849686492515,0.1073385842192256,0.017156743081640464,2.6433154443849673,0.02148876850732346,5.459090144961719,1.252496957322787,0.006490615078909889,0.003936327837919252,0.15113195143574398,50.848152415289086,50.697020463852475,0.7717223711663622,0.8537495099440144,True
expanded_target_aligned,0.05213333333333333,5.213333333333333,1.440970282309466,4.224793070906469,0.12028963005351584,0.017601950707429675,2.6379209640988837,0.022093701473900107,5.44418116921982,1.2551848281551254,0.006672660381787639,0.004058223043496962,0.1550825293169775,51.890395891997834,51.73531336267695,0.7720896769502773,0.8538674695208258,True
expanded_target_aligned,0.054099999999999995,5.409999999999999,1.4392171176830892,4.217392801981094,0.1342197759462981,0.01806248682585282,2.6352664697300163,0.02272555089826438,5.435324559083886,1.2581629051065837,0.006854140571106392,0.004181084432259686,0.15859243246050486,52.86514632900985,52.70655389654926,0.7726274688502377,0.8541215064772283,True
expanded_target_aligned,0.05606666666666666,5.6066666666666665,1.437696212929851,4.210983424484127,0.1490977499282454,0.018518593387648743,2.6342001635641985,0.023349507994848348,5.4294500750927,1.2608683341155738,0.0070300631075021274,0.00430052909077531,0.16194168075281623,53.77717093367673,53.61522925292271,0.7731534309533572,0.8543480093313571,True
expanded_target_aligned,0.058033333333333326,5.803333333333333,1.4364552190958204,4.205760861273765,0.1650369385850748,0.01899214655496253,2.6342386710730805,0.023997303944318076,5.425630018066787,1.2635382669816082,0.007209728853925719,0.004422952516926059,0.16454153603113167,54.63890209337259,54.474360557340184,0.7735966004129953,0.854499393349779,True
expanded_target_aligned,0.06,6.0,1.4356443182007421,4.202351788423791,0.18204447066520502,0.01946717414036401,2.6355629262216826,0.024646587732451184,5.42447328125786,1.2660588308679057,0.007386343898937735,0.004543590954278971,0.16702557039314161,55.44791454231189,55.28088897191578,0.774107378470497,0.8546897815808878,True
