Vcem_fraction,Vcem_percent,phi,Cn_fixed,beta_endpoint_K,beta_endpoint_G,beta_contact_K,beta_HS_path_K,beta_total_K,beta_contact_G,beta_HS_path_G,beta_total_G,dlnK_dln_a,dlnG_dln_a,dlnK_dphib,dlnG_dphib,dlnK_dlnCn_fixed,dlnG_dlnCn_fixed
0.005214285714285714,0.5214285714285714,0.25285714285714284,5.436001877454284,59.81957700986147,58.70685607040638,59.52759481510763,-5.077436400816817,54.45015841429082,58.737722404675566,-3.9602097777312526,54.777512626944315,0.7571012474727467,0.7802422684832776,3.096173596617291,2.522178082386972,0.7990660314760588,0.8319404861012457
0.005214285714285714,0.5214285714285714,0.26857142857142857,5.436001877454284,59.81957700986147,58.70685607040638,59.55215349098401,-5.229366554709858,54.322786936274156,58.73477184684283,-4.027580684094045,54.707191162748785,0.77890386425139,0.8001821157677113,3.279296283409394,2.630770650213776,0.8218184158081953,0.8532343429124011
0.005214285714285714,0.5214285714285714,0.28428571428571425,5.436001877454284,59.81957700986147,58.70685607040638,59.578227173704164,-5.390669457411979,54.18755771629218,58.73171917157178,-4.09728348231501,54.634435689256776,0.8001909462151956,0.8192161509157357,3.471314354186461,2.740103639098379,0.8439963929518511,0.8735650963487273
0.005214285714285714,0.5214285714285714,0.3,5.436001877454284,59.81957700986147,58.70685607040638,59.60596060240113,-5.56224004315796,54.04372055924317,58.7285589564764,-4.169441371440939,54.55911758503546,0.8211461244300721,0.8374814328249157,3.6738859279239477,2.850682820465522,0.8657912736964589,0.8930789336503152
0.009428571428571429,0.9428571428571428,0.08,5.436001877454284,32.784903650173675,32.12866285239045,32.51022710876783,-3.85960698477184,28.65062012399599,32.16056613312751,-3.307638314413197,28.852927818714313,0.37547247888625174,0.39745170692384585,1.1819396537049442,1.0838590505102275,0.40010128241618753,0.4270465932876277
0.009428571428571429,0.9428571428571428,0.09571428571428571,5.436001877454284,32.784903650173675,32.12866285239045,32.51848283318042,-3.9431155513339897,28.575367281846432,32.159363040675345,-3.352538100563551,28.806824940111795,0.42367025070433323,0.4476293467448044,1.3621700016841487,1.2373112117103346,0.4513728210753242,0.4809743463951576
0.009428571428571429,0.9428571428571428,0.11142857142857143,5.436001877454284,32.784903650173675,32.12866285239045,32.52710373202329,-4.030317698294978,28.496786033728313,32.158126853923584,-3.398673661240544,28.75945319268304,0.46702508100793233,0.4925050998139113,1.534363308408615,1.3801413469849422,0.49746157024799226,0.5292086131092333
0.009428571428571429,0.9428571428571428,0.12714285714285714,5.436001877454284,32.784903650173675,32.12866285239045,32.53611454038771,-4.121464028306381,28.414650512081327,32.15685616959495,-3.44609671576429,28.71075945383066,0.5063858230514029,0.5329855454760946,1.7008322306111268,1.514479583519801,0.5392731694087161,0.5727231940255706
0.009428571428571429,0.9428571428571428,0.14285714285714285,5.436001877454284,32.784903650173675,32.12866285239045,32.54554233209413,-4.216828329414571,28.328714002679558,32.155549513112554,-3.494861924093748,28.660687589018806,0.5424317130575673,0.5697895174350265,1.8635180065729173,1.6420359258972894,0.577532014567339,0.6122902405536479
0.009428571428571429,0.9428571428571428,0.15857142857142856,5.436001877454284,32.784903650173675,32.12866285239045,32.55541675750913,-4.316710329466686,28.23870642804244,32.1542053580481,-3.545027082211245,28.609178275836857,0.5757149246221616,0.603494947171157,2.024096660946384,1.7642069458645437,0.6128266896610057,0.6485305684478249
