scheme,block_length_samples,block_length_m,replicate,unique_fraction_19A,unique_fraction_BT2,bootstrap_success,hierarchy_evaluated,pooled_fit_nfev,pooled_fit_bound_hit,Vcem_fraction,Cn,A_raw,Gamma_raw,A_adjusted,Gamma_adjusted,beta_raw,beta_adjusted,beta_raw_at_BT2,beta_adjusted_at_BT2,beta_raw_at_pooled,beta_adjusted_at_pooled,beta_raw_at_19A,beta_adjusted_at_19A,hierarchy_separate_objective,hierarchy_qstar_objective,hierarchy_Cn_objective,hierarchy_qstar_delta,hierarchy_Cn_delta,hierarchy_delta_Cn_minus_qstar,hierarchy_qstar_success,hierarchy_Cn_success,hierarchy_qstar_bound_hit,hierarchy_Cn_bound_hit
MBB_12m,3,12,111,0.5862068965517241,0.6333333333333333,True,False,17,False,0.01780545853027436,5.075749187579035,0.30001460554915854,1.4665317011345969,0.2997376426024664,1.6116302901143196,13.012451961183043,12.617251119567126,107.02953455496815,106.56210041685969,20.128032933624805,19.73146474572683,8.292810582244703,7.895038795239109,,,,,,,,,,
MBB_12m,3,12,112,0.6206896551724138,0.5666666666666667,True,False,22,False,0.009082211956045977,6.032843006219137,0.3048186503412315,1.5081862609431964,0.3051244446563772,1.6295225374233457,29.704094882998323,29.427376248634598,108.69762831507711,108.50507262303528,20.403437579947663,20.114648253055613,8.377196336691352,8.066418291657504,,,,,,,,,,
MBB_12m,3,12,113,0.7241379310344828,0.6666666666666666,True,False,22,False,0.020947312862556813,4.614937671206316,0.2977847143551645,1.4904919807402675,0.2979196116274426,1.6063254892243797,10.283741015931918,9.984594024076396,106.14628040720935,105.9045056351613,19.888456032294187,19.600247498588452,8.138313053082047,7.835244049761934,,,,,,,,,,
MBB_12m,3,12,114,0.6896551724137931,0.8,True,False,21,False,0.00908305203499583,6.016132726241946,0.30488767426250724,1.499348721831666,0.3054990004206976,1.6108133438503827,29.73118887711477,29.51335659855313,108.74534623840698,108.69039501684358,20.431748490341423,20.192790268014356,8.40354422038073,8.131485692155756,,,,,,,,,,
MBB_12m,3,12,115,0.6206896551724138,0.6333333333333333,True,False,17,False,0.015853716599911243,5.099704445144498,0.30054295824038535,1.496050498129843,0.3010709608198276,1.6070016501155102,15.062774377681041,14.807253769094403,107.15022364778355,107.06581415656088,20.09395942465523,19.84968502223903,8.235663285112286,7.961584386706506,,,,,,,,,,
MBB_12m,3,12,116,0.7241379310344828,0.5666666666666667,True,False,16,False,0.016097060301963163,5.444170844679193,0.30082746693361206,1.4767000948273483,0.30085926518462464,1.594430887259139,14.841802717693472,14.537110005935887,107.30392798364977,107.01932879304735,20.166579044239317,19.865256061397027,8.298777191619827,7.98646199778791,,,,,,,,,,
MBB_12m,3,12,117,0.6896551724137931,0.7333333333333333,True,False,16,False,0.013913975634171469,5.317808084178124,0.30170562479117125,1.4892102355098453,0.30193347212544064,1.6155125244144137,17.8264410203597,17.51568135370583,107.59652488387422,107.36270302847164,20.204285764666388,19.8964665264946,8.301161029421369,7.973985138459404,,,,,,,,,,
MBB_12m,3,12,118,0.6551724137931034,0.6666666666666666,True,False,17,False,0.014481456425151999,5.569293909897114,0.3019073730320029,1.4680394051605745,0.3019539398733949,1.5926391112272793,17.039899235022247,16.719914561124824,107.72426844996535,107.42783022663268,20.27500728205215,19.95713311485233,8.365758901536404,8.035747002860653,,,,,,,,,,
MBB_12m,3,12,119,0.6551724137931034,0.6333333333333333,True,False,11,False,0.012510646751489128,5.394124442534496,0.3025255866908507,1.486066306230807,0.30280450523473423,1.620465866751375,20.34633542944163,20.021782818506665,107.90704656230037,107.67169137433203,20.277756296312646,19.953109091643526,8.342877378619558,7.99620886739921,,,,,,,,,,
MBB_20m_primary,5,20,0,0.5862068965517241,0.6333333333333333,True,True,28,False,0.005072220389482811,6.7824480878855375,0.308184653550269,1.520301166089957,0.3089157724263148,1.631926231955814,56.90975082959148,56.77124582811449,109.9093633437201,109.89821797069683,20.640461551843106,20.41063747655511,8.48179479886338,8.214179946045855,157.95292912298368,159.77082053058066,157.9529316136388,1.8178914075969885,2.490655134579356e-06,-1.817888916941854,True,True,True,False
MBB_20m_primary,5,20,1,0.41379310344827586,0.5333333333333333,True,True,29,False,0.0033436201775415976,7.660074233521077,0.31009062352822175,1.5337127629725877,0.3108338986859164,1.6572860010263886,88.87438040667746,88.78513968433072,110.57900693752,110.54227370322472,20.757764849175715,20.498072050074708,8.523570686902051,8.224622911145234,144.75685373455656,145.13057021869724,144.76659972356242,0.3737164841406866,0.00974598900586443,-0.36397049513482216,True,True,True,False
MBB_20m_primary,5,20,2,0.6896551724137931,0.6333333333333333,True,True,16,False,0.011719371722355518,5.5607170759862425,0.30319443164551896,1.4887650521575844,0.30343891150901275,1.611836561306428,22.036968801082573,21.74086461593966,108.1470919804762,107.92754042333563,20.324102178679055,20.025947146328814,8.362885383006152,8.044991877008712,189.10184631672465,190.46519725894132,189.14893991483947,1.3633509422166696,0.04709359811482727,-1.3162573441018424,True,True,True,False
MBB_20m_primary,5,20,3,0.6206896551724138,0.6,True,True,22,False,0.006150094135175376,6.199894204204974,0.30723763582863906,1.504578309560017,0.3073280965650829,1.6643608956178888,46.136392526459275,45.74540725663131,109.5994401696906,109.23064396201056,20.60555812526457,20.20037726268902,8.485168900473775,8.06322260356323,174.61772630248294,175.17953101001208,175.18317627559966,0.5618047075291486,0.5654499731167277,0.0036452655875791606,True,True,True,False
MBB_20m_primary,5,20,4,0.7586206896551724,0.6666666666666666,True,True,14,False,0.011050039401697414,5.563450710404662,0.3034565004863079,1.4969762203605277,0.30382907388317804,1.6085004761464479,23.613265809595532,23.36025110990034,108.22314097720039,108.07992756651933,20.323798109692785,20.065655855185696,8.351669041785472,8.069743398241052,141.47897423572644,142.4176711554038,141.52515684732788,0.9386969196773691,0.046182611601437884,-0.8925143080759312,True,True,False,False
MBB_20m_primary,5,20,5,0.6551724137931034,0.5,True,True,25,False,0.007201954717352922,6.432633879145983,0.30646674173246863,1.501287684787802,0.3068516685433047,1.6302277796533517,38.73123800493727,38.45642502074166,109.32322314197742,109.14073222666671,20.5526058852027,20.250498834605757,8.462587962587456,8.134772784758928,159.05202770197326,159.51200013468267,159.2617366114036,0.4599724327094066,0.20970890943033282,-0.25026352327907375,True,True,True,False
MBB_20m_primary,5,20,6,0.6551724137931034,0.6333333333333333,True,True,16,False,0.01554998106803874,5.307949475138908,0.30105822334068516,1.4746412840939422,0.30116883433938807,1.6017374066703443,15.524964513050215,15.201485712205148,107.3942711354541,107.11518490348026,20.19028549539318,19.87107292585319,8.313644510852175,7.979586913816989,140.44741898661368,140.59738710750483,140.7256208337495,0.14996812089114542,0.2782018471358185,0.1282337262446731,True,True,True,False
MBB_20m_primary,5,20,7,0.5517241379310345,0.7,True,True,24,False,0.01900701765991611,4.87540770334945,0.2990039121920198,1.478938739040737,0.2993315026922809,1.5877266321380847,11.849437196306809,11.581134648588291,106.62530741250303,106.4723805558922,20.015452249019663,19.760786990633854,8.218663805828783,7.942198099903192,159.5756616827002,159.6880452108344,160.0831031890871,0.11238352813418828,0.5074415063868969,0.3950579782527086,True,True,False,False
MBB_20m_primary,5,20,8,0.7241379310344828,0.4666666666666667,True,True,22,False,0.00953521709498538,5.551500947438979,0.30431676566707816,1.505603127203542,0.3044467780888052,1.635834074049341,28.05910719354026,27.739214143554427,108.51890885334184,108.2390922355701,20.370101109040064,20.044344126357938,8.363669376233872,8.022050225544598,182.0062681062626,182.07341958249467,182.0440437312227,0.06715147623205553,0.03777562496009068,-0.029375851271964848,True,True,False,False
MBB_20m_primary,5,20,9,0.4482758620689655,0.5,True,True,21,False,0.04275797126710773,4.6179086427333615,0.2925153436613153,1.4103131370626942,0.29166957096076207,1.518133590259505,2.8934079925698173,2.5718140628924173,104.40342495958643,103.81990163502613,19.67539126070443,19.32969837523524,8.137625996409666,7.816025547093037,130.50364141993953,136.78348760128443,130.55475527414106,6.279846181344908,0.051113854201531694,-6.228732327143376,True,True,False,False
MBB_20m_primary,5,20,10,0.5517241379310345,0.7333333333333333,True,True,20,False,0.010455914458042458,5.474324741773063,0.3036918448699908,1.4984167875140142,0.3038774282205662,1.6316102977896714,25.198390738690005,24.874218334000815,108.30636921717134,108.03960421678019,20.338838526059074,20.009864667842734,8.357401368485547,8.010150267581132,160.00183639279288,162.27741351859447,160.6697810921587,2.2755771258015898,0.6679446993658189,-1.6076324264357709,True,True,False,False
MBB_20m_primary,5,20,11,0.7241379310344828,0.5333333333333333,True,True,17,False,0.011245813198559388,5.809262125939215,0.3039019763062113,1.4732003695703624,0.30398489628512554,1.6131558169738436,23.234023967601185,22.881387241144665,108.44738956442345,108.12571634345456,20.420669704459545,20.066060685535977,8.433116651393075,8.063678739382128,133.96617886910735,134.0559903820404,134.35665701651607,0.08981151293303924,0.39047814740871445,0.3006666344756752,True,True,False,False
MBB_20m_primary,5,20,12,0.5517241379310345,0.5666666666666667,True,True,13,False,0.010727172686787124,5.821088674365273,0.3043027051431084,1.4637543755901128,0.30409140264194257,1.61234389881457,24.607238414140085,24.20583004562927,108.61905522847263,108.16706632380432,20.47699000837363,20.076645444242992,8.474573244918982,8.070172311561585,156.30066249421887,160.2282497734377,156.47678322323276,3.927587279218841,0.17612072901388842,-3.7514665502049525,True,True,True,False
MBB_20m_primary,5,20,13,0.7241379310344828,0.5,True,True,19,False,0.006468030167030091,6.534813492172349,0.30700105212565004,1.5056744915052833,0.30744922785706774,1.6308718978903747,43.638327804589714,43.38948089139244,109.50936943058788,109.35964116749221,20.583871699951843,20.29646569113684,8.472628854542801,8.157355205839869,138.39380350527242,141.9671912430952,138.45286975926606,3.5733877378227703,0.05906625399364884,-3.5143214838291215,True,True,True,False
MBB_20m_primary,5,20,14,0.6551724137931034,0.6666666666666666,True,True,21,False,0.01884762302935068,4.718507906754477,0.2989038062489229,1.4933971598421498,0.29905594816977,1.6130434599990324,11.94085507475966,11.635020541939518,106.55197057459122,106.30696297728907,19.970156677927115,19.673482021152783,8.176079295221456,7.8635550868509325,170.08956806357247,171.31427667733948,170.28236248151927,1.2247086137670067,0.19279441794679997,-1.0319141958202067,True,True,True,False
MBB_20m_primary,5,20,15,0.7586206896551724,0.6,True,True,16,False,0.013081018476157379,5.3050256974145205,0.30204999486946965,1.4925604070549023,0.3024459263461727,1.6153389097993787,19.233156474672228,18.94610056371166,107.71518265930442,107.55226207392002,20.22308762839279,19.937760492553135,8.306239850493796,7.995285235974649,173.15903725178686,173.27742512357796,173.60420636805316,0.1183878717911,0.4451691162662996,0.32678124447519963,True,True,False,False
MBB_20m_primary,5,20,16,0.6206896551724138,0.5333333333333333,True,True,27,False,0.00553180815533237,6.39001366412759,0.30765127640612533,1.5145257458185306,0.3082560195211489,1.6489035538067889,51.775546086237576,51.54421151943661,109.72705668302208,109.6120023256618,20.612854067725774,20.31423330507566,8.47549080732306,8.142129054668299,149.74599785482744,149.8671632695227,149.8816643947629,0.12116541469526965,0.13566653993547106,0.014501125240201418,True,True,True,False
MBB_20m_primary,5,20,17,0.6206896551724138,0.5333333333333333,True,True,23,False,0.007565226260731019,6.4659868092064725,0.3062619161717484,1.4882723402655378,0.3066835463602111,1.6069572132498138,36.69044261214627,36.44374317223149,109.28039222506474,109.13725966438614,20.56987195705825,20.297158634021304,8.488929192451156,8.189924052937743,132.25709574628934,138.0063452815968,133.03990980967174,5.749249535307456,0.7828140633824034,-4.9664354719250525,True,True,False,False
MBB_20m_primary,5,20,18,0.5517241379310345,0.6333333333333333,True,True,22,False,0.017996923581533115,5.1493923607055585,0.2997342584361098,1.4758112747687981,0.30000736942753276,1.5767328538796046,12.7914005581749,12.54238549686827,106.90271484684234,106.7494821524377,20.081737345034437,19.843032299403482,8.256692306772432,7.998965412561963,139.8099387072627,141.01587670012393,139.93725772855643,1.2059379928612373,0.12731902129374362,-1.0786189715674936,True,True,False,False
MBB_20m_primary,5,20,19,0.7931034482758621,0.6666666666666666,True,True,17,False,0.011135924684965713,5.414528301471387,0.30323719588427916,1.4962794820459109,0.3036669570493872,1.6340353676285482,23.382714481219423,23.06705477728334,108.14395998928926,107.95582547090524,20.308116379972923,19.986829782461506,8.344607539691411,7.995132163710201,144.82880626969333,145.89847153182686,145.385813739831,1.069665262133526,0.5570074701376768,-0.5126577919958493,True,True,True,False
MBB_20m_primary,5,20,20,0.6896551724137931,0.7666666666666667,True,True,16,False,0.012191658780930661,5.462163872443491,0.30275656256424455,1.4890709804332618,0.30300959671451755,1.6134488539904452,20.993381739913204,20.693416479635676,107.98472565966429,107.76504289013597,20.288411629519235,19.98756676483544,8.34426564392228,8.023240116762452,139.06214050045605,139.10564223304647,139.39705250228656,0.04350173259041412,0.33491200183050296,0.29141026924008884,True,True,True,False
MBB_20m_primary,5,20,21,0.5172413793103449,0.6,True,True,19,False,0.016292854744913293,5.233633422766699,0.3004841297794693,1.4758176253835837,0.30054484750365745,1.597837771508389,14.596485365227082,14.282208692523469,107.17944007896712,106.8947171449615,20.14149049086199,19.83140195942636,8.287166971804126,7.964601846142131,156.75989918914232,157.2734781582538,158.3219539420426,0.513578969111478,1.5620547529002806,1.0484757837888026,True,True,True,False
MBB_20m_primary,5,20,22,0.5172413793103449,0.5333333333333333,True,True,16,False,0.012954193752955876,5.309441507654716,0.30229171163963525,1.4951861415589134,0.3025800306078853,1.6213098014911052,19.472359485435913,19.168753930533676,107.7977795122503,107.58672442815106,20.23557710480393,19.933038874947314,8.309074276224816,7.984833135247667,163.32787332798486,168.28746111652134,163.59241537492358,4.959587788536481,0.26454204693871475,-4.695045741597767,True,True,True,False
MBB_20m_primary,5,20,23,0.6551724137931034,0.6,True,True,21,False,0.0061179659487589294,6.478995249098504,0.3074405194260265,1.5096681291899654,0.3077708277055265,1.6491468067479722,46.419288279909914,46.11916534583229,109.66150335074809,109.43232923115711,20.60859266466236,20.274932593697674,8.479860510387843,8.121752011710445,156.5532136033773,160.1420808900498,156.5771527776024,3.5888672866725244,0.02393917422512004,-3.5649281124474044,True,True,True,False
MBB_20m_primary,5,20,24,0.6206896551724138,0.5666666666666667,True,True,28,False,0.01867129390645861,4.91064029089284,0.29945805559636873,1.4697005084838086,0.29950401379550695,1.600181198898277,12.184263613300256,11.844551254763797,106.81616285689084,106.50469727677243,20.07549380779532,19.74239259048473,8.261738930055653,7.916036671127227,139.32337868877838,139.33523383331524,140.0047800774224,0.011855144536866646,0.6814013886440193,0.6695462441071527,True,True,False,False
MBB_20m_primary,5,20,25,0.5862068965517241,0.6333333333333333,True,True,22,False,0.004985980542716695,6.875449287020527,0.30854705811763655,1.4959196247100097,0.3088297079962213,1.6476597653356988,58.095920746263815,57.76847105078754,110.10447890650214,109.82685365244295,20.732275095348335,20.363170099581172,8.561477953176828,8.168769785961985,165.2740120069377,166.43836855475197,165.69335974862705,1.1643565478142648,0.41934774168933586,-0.7450088061249289,True,True,False,False
MBB_20m_primary,5,20,26,0.6896551724137931,0.7666666666666667,True,True,26,False,0.028574022833198858,4.604378430778616,0.29527566498990526,1.4749465120274867,0.29514696172339794,1.5974665609132077,6.362672406452184,6.028304227073833,105.25944046610782,104.90355313229996,19.728590875598194,19.402114056172785,8.07769865085598,7.746099581964773,122.60904996093721,127.30656686842877,122.97141100279646,4.697516907491561,0.3623610418592449,-4.335155865632316,True,True,True,False
MBB_20m_primary,5,20,27,0.5172413793103449,0.5,True,True,30,False,0.004971882790657529,7.281178010960367,0.308576006186376,1.498183317624189,0.30902382835563325,1.6373255160216567,58.27161655595962,58.00945384138138,110.10946440743254,109.92450591168915,20.728739958939666,20.405314932213038,8.556625086002605,8.204191290507817,118.07784676110671,118.66805713735036,118.60915135713898,0.5902103762436468,0.5313045960322711,-0.05890578021137571,True,True,False,False
MBB_20m_primary,5,20,28,0.6206896551724138,0.6333333333333333,True,True,15,False,0.01322996013680178,5.305768618491522,0.3019932172265263,1.4975831151670425,0.30235347686132746,1.6101079162565446,18.954440021905388,18.690735976165527,107.68158636799255,107.53131012039033,20.205598719741964,19.943892620481385,8.290551776541445,8.005460199405729,175.07352077480826,175.0771946030623,175.456257250553,0.003673828254051159,0.38273647574473557,0.3790626474906844,True,True,False,False
